id_ticket,id_cliente,fecha_apertura,fecha_cierre,categoria,canal,prioridad,satisfaccion
T905349,C2778,2024-12-16 17:00:00,2024-12-18 18:22:10,Cambio de plan,WhatsApp,Baja,1.0
T914354,C4857,2025-06-15 20:00:00,2025-06-17 08:32:21,Cambio de plan,Sucursal,Baja,3.0
T926223,C3987,2026-03-26 11:00:00,2026-03-27 02:40:28,WiFi / equipos,WhatsApp,Alta,5.0
T917547,C3897,2025-09-25 16:00:00,2025-09-28 00:33:24,Cambio de plan,Telefónico,Baja,4.0
T922622,C2663,2026-01-30 16:00:00,2026-02-01 05:46:45,Cambio de plan,Portal web,Media,
T900652,C3345,2024-08-28 08:00:00,2024-08-29 01:52:05,Sin conexión,Portal web,Media,
T922577,C2541,2026-01-31 08:00:00,2026-02-01 20:22:32,Instalación,WhatsApp,Baja,
T908835,C2730,2025-02-01 11:00:00,2025-02-05 11:43:37,Sin conexión,Telefónico,Baja,2.0
T930239,C1539,2026-07-15 08:00:00,,Conexión lenta / intermitencia,Telefónico,Alta,
T928184,C2606,2026-05-05 16:00:00,2026-05-07 23:07:44,Conexión lenta / intermitencia,Sucursal,Baja,
T929518,C3440,2026-06-09 08:00:00,2026-06-10 22:04:37,Corte programado,Telefónico,Baja,4.0
T900716,C3643,2024-08-08 11:00:00,2024-08-09 04:58:57,Conexión lenta / intermitencia,Telefónico,Media,3.0
T903799,C2349,2024-11-12 11:00:00,2024-11-13 17:41:40,Sin conexión,Telefónico,Baja,4.0
T914703,C1568,2025-07-02 10:00:00,2025-07-03 03:32:09,Facturación,Portal web,Media,5.0
T908275,C1214,2025-02-03 14:00:00,2025-02-04 03:27:32,Conexión lenta / intermitencia,Telefónico,Media,4.0
T924378,C2557,2026-02-13 08:00:00,2026-02-17 10:31:26,Consulta comercial,WhatsApp,Baja,2.0
T927715,C5551,2026-04-30 19:00:00,2026-05-01 00:31:42,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T929010,C1092,2026-06-23 12:00:00,2026-06-24 12:42:39,Corte programado,Sucursal,Media,
T905771,C3791,2024-12-07 12:00:00,2024-12-07 21:13:15,WiFi / equipos,Sucursal,Media,
T913678,C2109,2025-06-16 09:00:00,2025-06-16 14:36:40,Conexión lenta / intermitencia,Email,Alta,
T921614,C4855,2025-12-08 09:00:00,2025-12-08 20:45:56,Facturación,Portal web,Media,5.0
T913552,C1598,2025-06-19 12:00:00,2025-06-21 12:05:05,WiFi / equipos,Portal web,Media,2.0
T921530,C4610,2025-12-31 15:00:00,2026-01-01 17:33:00,WiFi / equipos,Email,Media,5.0
T920797,C2482,2025-12-14 12:00:00,2025-12-15 07:50:45,Conexión lenta / intermitencia,WhatsApp,Media,
T910970,C4731,2025-03-30 16:00:00,2025-04-03 00:29:57,Consulta comercial,Telefónico,Baja,
T917124,C2344,2025-09-01 15:00:00,2025-09-04 06:57:32,Conexión lenta / intermitencia,Telefónico,Baja,
T924595,C3115,2026-02-27 20:00:00,2026-03-01 05:21:03,Conexión lenta / intermitencia,Telefónico,Baja,5.0
T915489,C4857,2025-07-20 12:00:00,2025-07-22 01:07:46,Facturación,Telefónico,Baja,5.0
T901449,C2173,2024-09-24 20:00:00,2024-09-24 21:22:38,Sin conexión,Telefónico,Alta,5.0
T907965,C4860,2025-01-10 09:00:00,2025-01-10 17:44:35,Conexión lenta / intermitencia,Portal web,Alta,5.0
T930754,C3989,2026-07-09 15:00:00,2026-07-11 16:44:08,Consulta comercial,WhatsApp,Baja,3.0
T924745,C3564,2026-02-06 16:00:00,2026-02-07 04:18:30,Facturación,Sucursal,Alta,3.0
T908648,C2238,2025-02-07 14:00:00,2025-02-10 20:25:24,Sin conexión,WhatsApp,Media,2.0
T900402,C2409,2024-08-01 10:00:00,2024-08-02 11:04:54,Cambio de plan,Sucursal,Baja,5.0
T927070,C2623,2026-04-16 12:00:00,2026-04-18 23:03:46,Sin conexión,Portal web,Media,5.0
T929087,C1430,2026-06-26 08:00:00,2026-06-28 11:03:04,Conexión lenta / intermitencia,Portal web,Baja,
T912515,C1892,2025-05-02 14:00:00,2025-05-02 22:10:45,Conexión lenta / intermitencia,Telefónico,Alta,
T900719,C3651,2024-08-01 11:00:00,2024-08-02 04:40:26,Conexión lenta / intermitencia,Email,Alta,4.0
T926671,C5972,2026-03-07 17:00:00,2026-03-07 21:19:29,Sin conexión,Telefónico,Alta,5.0
T930794,C4156,2026-07-21 09:00:00,,WiFi / equipos,Telefónico,Alta,
T908697,C2406,2025-02-28 11:00:00,2025-02-28 23:50:58,Sin conexión,WhatsApp,Alta,
T908490,C1811,2025-02-09 10:00:00,2025-02-10 20:19:15,Conexión lenta / intermitencia,Telefónico,Media,
T904848,C1634,2024-12-10 12:00:00,2024-12-10 18:42:50,Sin conexión,Telefónico,Alta,5.0
T918785,C4331,2025-10-31 18:00:00,2025-11-01 02:21:10,Facturación,Sucursal,Baja,5.0
T915549,C5167,2025-07-20 14:00:00,2025-07-21 16:36:33,Sin conexión,Telefónico,Media,3.0
T914584,C1087,2025-07-14 18:00:00,2025-07-15 00:46:15,WiFi / equipos,WhatsApp,Alta,
T919673,C3322,2025-11-29 12:00:00,2025-11-29 18:10:59,Sin conexión,Telefónico,Media,
T919149,C5755,2025-10-10 19:00:00,2025-10-11 03:12:35,Sin conexión,WhatsApp,Media,3.0
T928060,C2012,2026-05-11 13:00:00,2026-05-13 03:09:03,Conexión lenta / intermitencia,Sucursal,Media,4.0
T915786,C1478,2025-08-06 14:00:00,2025-08-09 19:51:49,Conexión lenta / intermitencia,Telefónico,Baja,
T909474,C4263,2025-02-02 11:00:00,2025-02-12 18:03:16,Corte programado,WhatsApp,Baja,
T903924,C2794,2024-11-10 12:00:00,2024-11-12 06:22:20,Cambio de plan,Telefónico,Media,4.0
T927691,C5454,2026-04-04 09:00:00,2026-04-05 06:18:19,Conexión lenta / intermitencia,Portal web,Media,
T907722,C4213,2025-01-11 19:00:00,2025-01-14 19:17:03,Instalación,Telefónico,Baja,3.0
T929863,C5123,2026-06-26 12:00:00,2026-06-26 17:35:54,Consulta comercial,Telefónico,Alta,5.0
T921481,C4448,2025-12-26 13:00:00,2025-12-27 13:16:32,WiFi / equipos,WhatsApp,Media,5.0
T925164,C4874,2026-02-15 13:00:00,2026-02-15 18:26:35,Instalación,WhatsApp,Alta,5.0
T905909,C4146,2024-12-29 09:00:00,2024-12-30 03:04:53,Sin conexión,Telefónico,Media,5.0
T910869,C4352,2025-03-19 14:00:00,2025-03-19 22:35:58,Sin conexión,WhatsApp,Media,
T903835,C2470,2024-11-03 14:00:00,2024-11-04 00:12:12,Conexión lenta / intermitencia,Telefónico,Alta,
T917625,C4272,2025-09-02 13:00:00,2025-09-03 16:12:41,Conexión lenta / intermitencia,Telefónico,Media,3.0
T917755,C4867,2025-09-06 19:00:00,2025-09-08 19:11:04,Sin conexión,Telefónico,Media,
T920073,C5112,2025-11-07 16:00:00,2025-11-08 12:30:36,Cambio de plan,Telefónico,Media,5.0
T990271,C97386,2025-03-03 19:00:00,2025-03-07 03:18:41,Cambio de plan,Telefónico,Baja,
T921035,C3215,2025-12-29 12:00:00,2026-01-01 12:04:53,Conexión lenta / intermitencia,Email,Media,4.0
T918456,C2971,2025-10-03 20:00:00,2025-10-04 00:02:14,Sin conexión,WhatsApp,Alta,4.0
T919838,C4005,2025-11-03 13:00:00,2025-11-05 22:59:57,Sin conexión,Telefónico,Baja,3.0
T915321,C4180,2025-07-17 11:00:00,2025-07-18 05:53:49,Sin conexión,Telefónico,Baja,
T914113,C3891,2025-06-21 16:00:00,2025-06-21 19:24:12,Conexión lenta / intermitencia,Telefónico,Alta,4.0
T905184,C2424,2024-12-01 12:00:00,2024-12-02 12:03:26,Conexión lenta / intermitencia,Sucursal,Media,4.0
T909699,C4841,2025-02-06 16:00:00,2025-02-07 05:00:16,Consulta comercial,Portal web,Alta,
T926356,C4633,2026-03-27 12:00:00,2026-03-28 15:45:47,Facturación,WhatsApp,Baja,4.0
T915686,C1028,2025-08-12 14:00:00,2025-08-13 04:20:22,WiFi / equipos,Telefónico,Alta,4.0
T920752,C2353,2025-12-15 17:00:00,2025-12-17 05:15:02,Corte programado,Telefónico,Baja,4.0
T904994,C1938,2024-12-20 16:00:00,2024-12-21 02:30:17,Consulta comercial,Sucursal,Alta,3.0
T915136,C3374,2025-07-04 20:00:00,2025-07-05 02:27:35,Sin conexión,Telefónico,Alta,4.0
T910927,C4591,2025-03-28 19:00:00,2025-03-28 21:24:48,Sin conexión,Telefónico,Alta,4.0
T905816,C3908,2024-12-31 19:00:00,2024-12-31 23:35:44,Cambio de plan,Portal web,Alta,
T906425,C5389,2024-12-02 11:00:00,2024-12-05 19:37:17,Conexión lenta / intermitencia,Sucursal,Baja,2.0
T929322,C2550,2026-06-13 19:00:00,2026-06-15 12:38:04,Sin conexión,Telefónico,Baja,3.0
T930176,C1255,2026-07-13 15:00:00,,Facturación,Telefónico,Baja,
T924272,C2249,2026-02-04 08:00:00,2026-02-06 04:22:42,Consulta comercial,WhatsApp,Baja,
T907222,C2912,2025-01-27 16:00:00,2025-01-28 14:58:23,WiFi / equipos,WhatsApp,Media,
T927776,C5836,2026-04-18 15:00:00,2026-04-19 11:34:39,Consulta comercial,WhatsApp,Media,
T916417,C4159,2025-08-06 18:00:00,2025-08-06 20:37:47,Sin conexión,Telefónico,Alta,5.0
T922459,C2217,2026-01-09 10:00:00,2026-01-11 08:00:10,Sin conexión,WhatsApp,Baja,4.0
T907933,C4748,2025-01-29 14:00:00,2025-01-31 01:06:22,WiFi / equipos,Sucursal,Media,4.0
T908228,C1061,2025-02-28 17:00:00,2025-03-02 14:00:02,Consulta comercial,WhatsApp,Baja,3.0
T927381,C4012,2026-04-03 20:00:00,2026-04-04 18:44:24,Conexión lenta / intermitencia,Telefónico,Baja,4.0
T922580,C2548,2026-01-08 17:00:00,2026-01-10 07:54:33,Sin conexión,Telefónico,Baja,3.0
T926875,C1791,2026-04-27 18:00:00,2026-04-29 02:24:48,WiFi / equipos,Portal web,Baja,4.0
T910190,C1831,2025-03-03 09:00:00,2025-03-06 01:02:57,Sin conexión,WhatsApp,Baja,1.0
T913720,C2309,2025-06-11 08:00:00,2025-06-13 08:09:34,Sin conexión,WhatsApp,Media,
T922478,C2251,2026-01-04 18:00:00,2026-01-06 00:15:42,Facturación,WhatsApp,Baja,
T907423,C3406,2025-01-03 12:00:00,2025-01-04 23:13:48,Consulta comercial,Telefónico,Baja,
T903843,C2505,2024-11-06 20:00:00,2024-11-07 14:12:48,Sin conexión,Telefónico,Media,
T906633,C1494,2025-01-31 15:00:00,2025-01-31 19:07:45,Sin conexión,Telefónico,Alta,5.0
T925284,C5228,2026-02-24 15:00:00,2026-02-25 16:19:09,Sin conexión,Telefónico,Media,5.0
T929932,C5449,2026-06-11 20:00:00,2026-06-13 18:45:42,Sin conexión,Telefónico,Media,4.0
T922720,C2889,2026-01-31 19:00:00,2026-02-01 09:04:36,Cambio de plan,WhatsApp,Media,4.0
T913526,C1506,2025-06-08 16:00:00,2025-06-10 12:37:30,Sin conexión,Email,Baja,4.0
T924787,C3707,2026-02-11 13:00:00,2026-02-15 18:41:25,Instalación,Email,Baja,1.0
T915001,C2802,2025-07-15 08:00:00,2025-07-16 08:31:11,Sin conexión,WhatsApp,Baja,5.0
T910444,C2799,2025-03-15 15:00:00,2025-03-16 21:00:13,Conexión lenta / intermitencia,Sucursal,Baja,
T917239,C2774,2025-09-27 15:00:00,2025-09-28 17:30:01,Conexión lenta / intermitencia,Email,Media,5.0
T913197,C4756,2025-05-07 18:00:00,2025-05-09 18:34:06,Conexión lenta / intermitencia,Telefónico,Baja,
T907540,C3713,2025-01-27 12:00:00,2025-01-31 06:23:06,Consulta comercial,Sucursal,Baja,3.0
T901511,C2381,2024-09-17 17:00:00,2024-09-17 21:52:37,Conexión lenta / intermitencia,Sucursal,Alta,
T923860,C1131,2026-02-17 17:00:00,2026-02-22 03:09:11,Conexión lenta / intermitencia,Portal web,Baja,
T924637,C3263,2026-02-05 11:00:00,2026-02-07 05:05:28,Conexión lenta / intermitencia,Portal web,Baja,4.0
T912864,C3289,2025-05-08 12:00:00,2025-05-09 07:24:32,Facturación,Telefónico,Media,
T905462,C3054,2024-12-22 11:00:00,2024-12-24 08:52:55,Conexión lenta / intermitencia,Telefónico,Media,5.0
T902120,C4684,2024-09-26 19:00:00,2024-09-28 04:25:24,Conexión lenta / intermitencia,Telefónico,Media,5.0
T926719,C1096,2026-04-13 12:00:00,2026-04-13 16:10:56,Cambio de plan,WhatsApp,Alta,
T913513,C1451,2025-06-07 19:00:00,2025-06-08 08:12:53,Instalación,Telefónico,Media,4.0
T922497,C2284,2026-01-10 14:00:00,2026-01-12 03:29:31,WiFi / equipos,WhatsApp,Baja,
T908674,C2322,2025-02-28 15:00:00,2025-02-28 19:15:57,WiFi / equipos,Telefónico,Alta,
T930782,C4117,2026-07-29 15:00:00,2026-07-31 12:12:33,Sin conexión,Portal web,Media,
T908091,C5186,2025-01-02 12:00:00,2025-01-02 15:03:54,Facturación,WhatsApp,Alta,5.0
T910291,C2240,2025-03-16 20:00:00,2025-03-17 18:09:31,Cambio de plan,Telefónico,Media,
T911025,C4925,2025-03-17 17:00:00,2025-03-18 16:21:00,Conexión lenta / intermitencia,WhatsApp,Media,3.0
T922153,C1393,2026-01-06 19:00:00,2026-01-07 11:07:16,Sin conexión,Sucursal,Alta,
T913821,C2714,2025-06-26 20:00:00,2025-06-27 07:36:38,Corte programado,Sucursal,Baja,
T904238,C3887,2024-11-16 20:00:00,2024-11-17 06:50:50,WiFi / equipos,WhatsApp,Media,4.0
T929062,C1315,2026-06-08 18:00:00,2026-06-09 07:33:50,WiFi / equipos,Sucursal,Media,5.0
T906320,C5134,2024-12-05 08:00:00,2024-12-06 04:19:57,Cambio de plan,WhatsApp,Media,4.0
T911154,C5402,2025-03-10 15:00:00,2025-03-12 03:18:58,Facturación,Telefónico,Media,4.0
T912703,C2607,2025-05-09 09:00:00,2025-05-10 22:08:22,Facturación,Telefónico,Baja,
T916723,C5565,2025-08-30 15:00:00,2025-08-31 18:06:44,Facturación,Sucursal,Baja,3.0
T918542,C3303,2025-10-27 14:00:00,2025-10-29 06:23:06,Cambio de plan,WhatsApp,Media,4.0
T916621,C5035,2025-08-01 11:00:00,2025-08-01 22:40:28,Conexión lenta / intermitencia,Telefónico,Media,5.0
T912741,C2758,2025-05-23 09:00:00,2025-05-23 16:50:57,Conexión lenta / intermitencia,WhatsApp,Alta,
T927284,C3550,2026-04-29 14:00:00,2026-04-30 14:49:36,Cambio de plan,WhatsApp,Baja,5.0
T907730,C4233,2025-01-27 09:00:00,2025-01-28 20:09:37,Sin conexión,Email,Alta,
T923637,C5536,2026-01-11 17:00:00,2026-01-12 11:01:14,Sin conexión,Telefónico,Media,
T900200,C1667,2024-08-23 19:00:00,2024-08-23 21:45:20,Conexión lenta / intermitencia,Portal web,Alta,5.0
T900465,C2625,2024-08-24 13:00:00,2024-08-24 17:52:41,Conexión lenta / intermitencia,Sucursal,Alta,5.0
T908363,C1465,2025-02-07 19:00:00,2025-02-08 10:29:44,WiFi / equipos,WhatsApp,Media,5.0
T925700,C1627,2026-03-13 18:00:00,2026-03-16 11:23:26,Instalación,Telefónico,Baja,3.0
T912725,C2679,2025-05-17 18:00:00,2025-05-18 05:32:17,Consulta comercial,Email,Media,
T928201,C2664,2026-05-23 19:00:00,2026-05-24 05:18:56,WiFi / equipos,Portal web,Media,
T919726,C3542,2025-11-01 10:00:00,2025-11-02 13:38:20,Consulta comercial,Portal web,Media,
T922547,C2458,2026-01-09 17:00:00,2026-01-11 11:01:20,Sin conexión,Telefónico,Media,
T901338,C1705,2024-09-18 16:00:00,2024-09-20 04:34:24,Consulta comercial,WhatsApp,Baja,
T913652,C1976,2025-06-20 09:00:00,2025-06-20 20:49:37,Facturación,Telefónico,Media,4.0
T904297,C4136,2024-11-25 15:00:00,2024-11-26 02:57:54,Sin conexión,Sucursal,Media,
T904217,C3813,2024-11-26 09:00:00,2024-11-29 03:38:12,Sin conexión,WhatsApp,Baja,2.0
T902951,C3483,2024-10-20 14:00:00,2024-10-22 11:31:05,Facturación,Sucursal,Baja,
T907279,C3066,2025-01-19 16:00:00,2025-01-20 14:25:45,Sin conexión,Email,Media,
T903316,C4892,2024-10-05 15:00:00,2024-10-06 16:54:19,Conexión lenta / intermitencia,WhatsApp,Media,4.0
T926649,C5903,2026-03-05 14:00:00,2026-03-07 08:51:39,Cambio de plan,WhatsApp,Baja,4.0
T907956,C4828,2025-01-27 16:00:00,2025-01-27 23:47:14,Sin conexión,Sucursal,Alta,5.0
T903800,C2350,2024-11-23 15:00:00,2024-11-25 17:27:26,Sin conexión,Telefónico,Baja,3.0
T910301,C2286,2025-03-29 10:00:00,2025-03-31 16:58:34,Conexión lenta / intermitencia,Sucursal,Baja,
T914145,C4001,2025-06-29 19:00:00,2025-06-30 02:15:16,Conexión lenta / intermitencia,Telefónico,Alta,
T912023,C4351,2025-04-02 10:00:00,2025-04-05 08:10:04,Sin conexión,Sucursal,Baja,3.0
T918501,C3152,2025-10-05 09:00:00,2025-10-05 16:20:56,Conexión lenta / intermitencia,Telefónico,Media,
T926601,C5727,2026-03-05 12:00:00,2026-03-06 03:26:21,Sin conexión,Telefónico,Media,
T905536,C3235,2024-12-20 15:00:00,2024-12-21 19:55:45,Conexión lenta / intermitencia,Telefónico,Media,
T911828,C3550,2025-04-18 10:00:00,2025-04-18 19:05:52,Sin conexión,WhatsApp,Alta,
T905866,C4049,2024-12-04 08:00:00,2024-12-04 13:17:18,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T996215,C99276,2025-09-02 17:00:00,2025-09-03 04:59:28,Cambio de plan,Telefónico,Media,5.0
T911092,C5154,2025-03-19 14:00:00,2025-03-24 04:20:51,Cambio de plan,Portal web,Baja,1.0
T900347,C2191,2024-08-03 17:00:00,2024-08-03 20:41:06,Conexión lenta / intermitencia,Telefónico,Alta,
T901946,C4042,2024-09-06 17:00:00,2024-09-07 08:25:11,Facturación,WhatsApp,Media,
T906603,C1426,2025-01-08 17:00:00,2025-01-09 02:57:01,WiFi / equipos,WhatsApp,Media,4.0
T915804,C1546,2025-08-27 16:00:00,2025-08-28 12:15:59,Sin conexión,Telefónico,Media,
T912452,C1652,2025-05-29 08:00:00,2025-05-31 08:08:41,Cambio de plan,Sucursal,Baja,3.0
T913170,C4652,2025-05-07 11:00:00,2025-05-08 11:10:09,Cambio de plan,WhatsApp,Baja,
T912812,C3059,2025-05-03 13:00:00,2025-05-04 06:08:42,Sin conexión,Sucursal,Alta,5.0
T917803,C5097,2025-09-11 13:00:00,2025-09-12 15:25:49,Cambio de plan,Sucursal,Media,
T931078,C5540,2026-07-28 08:00:00,2026-07-29 20:30:07,Facturación,Telefónico,Baja,
T924931,C4169,2026-02-03 19:00:00,2026-02-06 18:44:29,WiFi / equipos,WhatsApp,Baja,
T919792,C3825,2025-11-21 15:00:00,2025-11-22 10:46:33,Conexión lenta / intermitencia,Telefónico,Baja,3.0
T916819,C1157,2025-09-19 17:00:00,2025-09-21 20:29:54,Instalación,Sucursal,Baja,4.0
T921334,C4035,2025-12-25 08:00:00,2025-12-26 04:07:11,Consulta comercial,Email,Media,3.0
T925655,C1479,2026-03-31 12:00:00,2026-04-01 19:31:34,Facturación,Telefónico,Baja,
T908305,C1308,2025-02-09 20:00:00,2025-02-12 23:24:26,Conexión lenta / intermitencia,WhatsApp,Baja,
T923833,C1069,2026-02-22 20:00:00,2026-02-23 13:13:24,Consulta comercial,Telefónico,Media,
T909580,C4530,2025-02-24 14:00:00,2025-03-04 01:54:13,Facturación,Telefónico,Baja,1.0
T929524,C3493,2026-06-01 16:00:00,2026-06-03 02:33:40,Instalación,Sucursal,Media,3.0
T924129,C1838,2026-02-15 08:00:00,2026-02-15 15:37:43,Conexión lenta / intermitencia,Telefónico,Media,5.0
T917987,C1041,2025-10-11 11:00:00,2025-10-11 14:25:18,WiFi / equipos,Telefónico,Alta,4.0
T901415,C2034,2024-09-09 14:00:00,2024-09-10 09:36:08,Conexión lenta / intermitencia,Telefónico,Media,2.0
T907389,C3320,2025-01-18 16:00:00,2025-01-18 22:50:11,Sin conexión,Telefónico,Alta,
T912215,C5195,2025-04-25 08:00:00,2025-04-25 19:01:18,Sin conexión,Telefónico,Media,4.0
T926948,C2106,2026-04-26 17:00:00,2026-04-26 21:41:35,Sin conexión,WhatsApp,Alta,
T906235,C4949,2024-12-05 12:00:00,2024-12-06 11:51:17,Facturación,Sucursal,Baja,3.0
T909626,C4667,2025-02-25 14:00:00,2025-02-26 11:04:00,Sin conexión,Email,Media,4.0
T917368,C3282,2025-09-29 12:00:00,2025-09-29 14:53:33,Sin conexión,WhatsApp,Alta,
T922844,C3189,2026-01-03 16:00:00,2026-01-03 19:17:25,Facturación,Portal web,Alta,
T905763,C3765,2024-12-29 10:00:00,2024-12-31 15:50:50,Facturación,WhatsApp,Media,
T913364,C5476,2025-05-11 15:00:00,2025-05-12 00:17:29,Sin conexión,WhatsApp,Baja,4.0
T911445,C1983,2025-04-11 11:00:00,2025-04-12 19:39:44,Facturación,Sucursal,Baja,
T924501,C2878,2026-02-16 10:00:00,2026-02-16 22:24:49,WiFi / equipos,Telefónico,Media,
T917657,C4409,2025-09-28 19:00:00,2025-09-29 00:00:42,WiFi / equipos,WhatsApp,Alta,4.0
T900145,C1467,2024-08-20 14:00:00,2024-08-21 16:54:46,Cambio de plan,Telefónico,Baja,
T920927,C2875,2025-12-10 17:00:00,2025-12-14 02:50:36,WiFi / equipos,Telefónico,Baja,1.0
T902005,C4269,2024-09-16 12:00:00,2024-09-18 16:08:54,Sin conexión,Telefónico,Baja,2.0
T903877,C2603,2024-11-25 15:00:00,2024-11-26 02:04:26,Facturación,WhatsApp,Media,
T901051,C4887,2024-08-12 13:00:00,2024-08-17 14:18:00,Instalación,Sucursal,Baja,2.0
T908959,C2995,2025-02-10 10:00:00,2025-02-10 16:55:40,Conexión lenta / intermitencia,Telefónico,Alta,
T914402,C5060,2025-06-10 08:00:00,2025-06-11 10:19:37,Consulta comercial,WhatsApp,Media,3.0
T908688,C2382,2025-02-01 17:00:00,2025-02-03 01:37:20,Conexión lenta / intermitencia,Portal web,Media,
T914128,C3954,2025-06-18 10:00:00,2025-06-18 17:19:18,WiFi / equipos,Telefónico,Media,4.0
T930060,C6010,2026-06-27 14:00:00,2026-06-27 22:19:19,Sin conexión,Portal web,Alta,5.0
T901513,C2381,2024-09-06 15:00:00,2024-09-07 01:14:42,Conexión lenta / intermitencia,Telefónico,Media,5.0
T919805,C3872,2025-11-08 14:00:00,2025-11-09 00:46:21,Corte programado,Telefónico,Alta,3.0
T928568,C4275,2026-05-10 20:00:00,2026-05-11 20:57:03,Facturación,Telefónico,Baja,
T901046,C4856,2024-08-09 12:00:00,2024-08-09 22:16:40,Conexión lenta / intermitencia,Sucursal,Media,3.0
T921209,C3690,2025-12-12 08:00:00,2025-12-17 14:23:49,Instalación,Email,Baja,
T911260,C1263,2025-04-03 11:00:00,2025-04-03 21:45:48,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T911779,C3368,2025-04-20 18:00:00,2025-04-21 03:30:00,WiFi / equipos,WhatsApp,Media,
T923357,C4701,2026-01-30 11:00:00,2026-01-31 05:19:50,Consulta comercial,Telefónico,Alta,5.0
T924251,C2168,2026-02-06 15:00:00,2026-02-12 18:24:23,Facturación,Telefónico,Baja,
T923273,C4467,2026-01-23 20:00:00,2026-01-25 11:16:24,Conexión lenta / intermitencia,WhatsApp,Baja,2.0
T910736,C3879,2025-03-22 13:00:00,2025-03-24 17:03:46,Corte programado,Telefónico,Baja,3.0
T903065,C3972,2024-10-09 11:00:00,2024-10-09 16:19:58,Sin conexión,Email,Alta,
T921392,C4183,2025-12-22 16:00:00,2025-12-23 13:58:33,Instalación,Portal web,Media,4.0
T921958,C5799,2025-12-06 19:00:00,2025-12-10 20:06:49,Facturación,WhatsApp,Baja,
T919744,C3606,2025-11-27 19:00:00,2025-11-29 16:09:29,Facturación,WhatsApp,Baja,
T905019,C2012,2024-12-14 17:00:00,2024-12-15 15:27:17,Conexión lenta / intermitencia,Telefónico,Media,4.0
T925885,C2491,2026-03-03 10:00:00,2026-03-06 04:30:42,Corte programado,Portal web,Baja,
T916215,C3342,2025-08-17 20:00:00,2025-08-18 13:33:09,Consulta comercial,Portal web,Baja,3.0
T901819,C3536,2024-09-16 12:00:00,2024-09-18 17:57:19,Sin conexión,Email,Media,
T904033,C3149,2024-11-30 09:00:00,2024-12-04 21:19:21,Facturación,Telefónico,Baja,
T924379,C2558,2026-02-04 20:00:00,2026-02-06 14:00:22,Consulta comercial,Telefónico,Baja,
T909780,C5061,2025-02-15 13:00:00,2025-02-20 17:54:28,WiFi / equipos,Telefónico,Media,1.0
T911192,C5541,2025-03-31 12:00:00,2025-04-02 11:03:46,Instalación,Sucursal,Baja,3.0
T907071,C2526,2025-01-23 18:00:00,2025-01-30 07:50:38,WiFi / equipos,Email,Baja,1.0
T906869,C2056,2025-01-31 12:00:00,2025-02-03 00:48:24,Conexión lenta / intermitencia,WhatsApp,Media,
T908352,C1439,2025-02-09 11:00:00,2025-02-12 17:13:39,Facturación,Telefónico,Baja,3.0
T921251,C3796,2025-12-09 09:00:00,2025-12-11 19:57:52,Conexión lenta / intermitencia,Portal web,Baja,
T922136,C1361,2026-01-01 14:00:00,2026-01-03 04:23:45,Sin conexión,Telefónico,Media,
T919797,C3832,2025-11-13 09:00:00,2025-11-14 22:02:52,WiFi / equipos,Telefónico,Baja,2.0
T904247,C3909,2024-11-20 09:00:00,2024-11-20 18:42:53,Sin conexión,Telefónico,Media,4.0
T927205,C3229,2026-04-28 08:00:00,2026-04-28 22:07:42,Cambio de plan,Portal web,Baja,5.0
T919205,C1180,2025-11-22 11:00:00,2025-11-23 00:05:49,Conexión lenta / intermitencia,Sucursal,Media,
T914993,C2781,2025-07-09 09:00:00,2025-07-09 17:17:12,Conexión lenta / intermitencia,Portal web,Media,4.0
